시군구,번지,단지명,전용면적,거래금액
서울특별시 강남구 개포동,655-2,개포2차현대아파트(220),77.75,"149,500"
서울특별시 강남구 개포동,658-1,개포6차우성아파트1동~8동,79.97,"162,750"
서울특별시 강남구 개포동,658-1,개포6차우성아파트1동~8동,79.97,"160,000"
서울특별시 강남구 개포동,658-1,개포6차우성아파트1동~8동,79.97,"150,000"
서울특별시 강남구 개포동,658-1,개포6차우성아파트1동~8동,67.28,"120,000"
서울특별시 강남구 개포동,658-1,개포6차우성아파트1동~8동,79.97,"169,800"
서울특별시 강남구 개포동,658-1,개포6차우성아파트1동~8동,79.97,"178,000"
서울특별시 강남구 개포동,652,개포우성3차,161,"268,500"
서울특별시 강남구 개포동,652,개포우성3차,161,"270,000"
서울특별시 강남구 개포동,652,개포우성3차,104.43,"195,500"
서울특별시 강남구 개포동,652,개포우성3차,161,"280,000"
서울특별시 강남구 개포동,12-2,개포자이(12-2),153.8,"252,000"
서울특별시 강남구 개포동,187,개포주공 5단지,74.25,"189,000"
서울특별시 강남구 개포동,187,개포주공 5단지,61.19,"167,500"
서울특별시 강남구 개포동,187,개포주공 5단지,74.25,"185,000"
서울특별시 강남구 개포동,187,개포주공 5단지,61.19,"180,000"
서울특별시 강남구 개포동,187,개포주공 5단지,61.19,"172,000"
서울특별시 강남구 개포동,187,개포주공 5단지,74.25,"200,000"
서울특별시 강남구 개포동,187,개포주공 5단지,74.25,"190,000"
서울특별시 강남구 개포동,187,개포주공 5단지,83.17,"220,000"
서울특별시 강남구 개포동,187,개포주공 5단지,83.17,"215,000"
서울특별시 강남구 개포동,187,개포주공 5단지,61.19,"190,000"
서울특별시 강남구 개포동,187,개포주공 5단지,74.25,"205,000"
서울특별시 강남구 개포동,187,개포주공 5단지,61.19,"189,000"
서울특별시 강남구 개포동,187,개포주공 5단지,74.25,"210,000"
서울특별시 강남구 개포동,187,개포주공 5단지,83.17,"215,000"
서울특별시 강남구 개포동,187,개포주공 5단지,83.17,"220,000"
서울특별시 강남구 개포동,187,개포주공 5단지,83.17,"222,000"
서울특별시 강남구 개포동,187,개포주공 5단지,74.25,"209,500"
서울특별시 강남구 개포동,187,개포주공 5단지,61.19,"193,000"
서울특별시 강남구 개포동,187,개포주공 5단지,83.17,"230,000"
서울특별시 강남구 개포동,187,개포주공 5단지,53.98,"184,000"
서울특별시 강남구 개포동,187,개포주공 5단지,53.98,"184,000"
서울특별시 강남구 개포동,187,개포주공 5단지,83.17,"230,000"
서울특별시 강남구 개포동,187,개포주공 5단지,74.25,"215,000"
서울특별시 강남구 개포동,185,개포주공 6단지,60.13,"165,000"
서울특별시 강남구 개포동,185,개포주공 6단지,60.13,"171,500"
서울특별시 강남구 개포동,185,개포주공 6단지,73.02,"180,000"
서울특별시 강남구 개포동,185,개포주공 6단지,83.21,"205,000"
서울특별시 강남구 개포동,185,개포주공 6단지,73.02,"193,000"
서울특별시 강남구 개포동,185,개포주공 6단지,83.21,"210,000"
서울특별시 강남구 개포동,185,개포주공 6단지,53.06,"77,500"
서울특별시 강남구 개포동,185,개포주공 6단지,53.06,"163,000"
서울특별시 강남구 개포동,185,개포주공 6단지,73.02,"194,000"
서울특별시 강남구 개포동,185,개포주공 6단지,83.21,"209,000"
서울특별시 강남구 개포동,185,개포주공 6단지,73.02,"195,000"
서울특별시 강남구 개포동,185,개포주공 6단지,73.02,"195,000"
서울특별시 강남구 개포동,185,개포주공 6단지,60.13,"185,000"
서울특별시 강남구 개포동,185,개포주공 6단지,83.21,"220,000"
서울특별시 강남구 개포동,185,개포주공 7단지,83.7,"195,000"
서울특별시 강남구 개포동,185,개포주공 7단지,73.26,"183,000"
서울특별시 강남구 개포동,185,개포주공 7단지,83.7,"202,000"
서울특별시 강남구 개포동,185,개포주공 7단지,60.76,"179,500"
서울특별시 강남구 개포동,185,개포주공 7단지,60.76,"173,000"
서울특별시 강남구 개포동,185,개포주공 7단지,60.76,"180,000"
서울특별시 강남구 개포동,185,개포주공 7단지,73.26,"205,000"
서울특별시 강남구 개포동,185,개포주공 7단지,60.76,"175,000"
서울특별시 강남구 개포동,185,개포주공 7단지,60.76,"185,000"
서울특별시 강남구 개포동,649,경남1,96.98,"200,000"
서울특별시 강남구 개포동,649,경남1,96.98,"215,000"
서울특별시 강남구 개포동,649,경남1,96.98,"210,000"
서울특별시 강남구 개포동,649,경남1,123.28,"265,000"
서울특별시 강남구 개포동,649,경남1,123.28,"268,000"
서울특별시 강남구 개포동,649,경남2차,182.2,"279,000"
서울특별시 강남구 개포동,649,경남2차,182.2,"270,000"
서울특별시 강남구 개포동,1164-30,뉴현대파크빌,69.55,"62,000"
서울특별시 강남구 개포동,138,디에이치아너힐즈,84.36,"227,000"
서울특별시 강남구 개포동,138,디에이치아너힐즈,59.87,"207,000"
서울특별시 강남구 개포동,138,디에이치아너힐즈,59.75,"205,000"
서울특별시 강남구 개포동,138,디에이치아너힐즈,84.36,"283,000"
서울특별시 강남구 개포동,138,디에이치아너힐즈,76.17,"264,000"
서울특별시 강남구 개포동,138,디에이치아너힐즈,59.87,"196,500"
서울특별시 강남구 개포동,138,디에이치아너힐즈,76.17,"259,000"
서울특별시 강남구 개포동,138,디에이치아너힐즈,76.17,"260,000"
서울특별시 강남구 개포동,138,디에이치아너힐즈,84.36,"280,000"
서울특별시 강남구 개포동,1280,래미안블레스티지,84.94,"243,000"
서울특별시 강남구 개포동,1280,래미안블레스티지,84.94,"251,000"
서울특별시 강남구 개포동,1280,래미안블레스티지,59.967,"189,000"
서울특별시 강남구 개포동,1280,래미안블레스티지,84.943,"260,000"
서울특별시 강남구 개포동,1280,래미안블레스티지,49.909,"155,000"
서울특별시 강남구 개포동,1280,래미안블레스티지,99.967,"280,000"
서울특별시 강남구 개포동,1280,래미안블레스티지,84.94,"270,000"
서울특별시 강남구 개포동,1280,래미안블레스티지,99.919,"310,000"
서울특별시 강남구 개포동,1280,래미안블레스티지,99.991,"290,000"
서울특별시 강남구 개포동,1280,래미안블레스티지,59.837,"196,000"
서울특별시 강남구 개포동,1280,래미안블레스티지,84.943,"248,000"
서울특별시 강남구 개포동,1280,래미안블레스티지,84.95,"264,000"
서울특별시 강남구 개포동,1280,래미안블레스티지,99.967,"280,000"
서울특별시 강남구 개포동,1280,래미안블레스티지,59.967,"200,000"
서울특별시 강남구 개포동,1280,래미안블레스티지,59.967,"200,000"
서울특별시 강남구 개포동,1280,래미안블레스티지,126.928,"355,000"
서울특별시 강남구 개포동,1280,래미안블레스티지,84.94,"265,000"
서울특별시 강남구 개포동,1280,래미안블레스티지,84.943,"280,000"
서울특별시 강남구 개포동,1280,래미안블레스티지,59.967,"200,000"
서울특별시 강남구 개포동,1280,래미안블레스티지,99.979,"315,000"
서울특별시 강남구 개포동,1280,래미안블레스티지,59.967,"197,000"
서울특별시 강남구 개포동,1164-25,리더스,83.62,"65,000"
서울특별시 강남구 개포동,1204-5,리치타운,107.88,"80,500"
서울특별시 강남구 개포동,12,삼익대청아파트,60,"132,000"
서울특별시 강남구 개포동,12,삼익대청아파트,60,"129,000"
서울특별시 강남구 개포동,12,삼익대청아파트,39.53,"105,000"
서울특별시 강남구 개포동,12,삼익대청아파트,39.53,"100,000"
서울특별시 강남구 개포동,12,삼익대청아파트,39.53,"104,000"
서울특별시 강남구 개포동,12,삼익대청아파트,39.53,"105,000"
서울특별시 강남구 개포동,12,삼익대청아파트,51.12,"120,000"
서울특별시 강남구 개포동,12,삼익대청아파트,51.12,"120,000"
서울특별시 강남구 개포동,12,삼익대청아파트,39.53,"110,000"
서울특별시 강남구 개포동,12,삼익대청아파트,51.12,"130,000"
서울특별시 강남구 개포동,12,삼익대청아파트,60,"150,000"
서울특별시 강남구 개포동,12,삼익대청아파트,39.53,"117,000"
서울특별시 강남구 개포동,12,삼익대청아파트,39.53,"111,000"
서울특별시 강남구 개포동,12,삼익대청아파트,60,"148,800"
서울특별시 강남구 개포동,12,삼익대청아파트,39.53,"113,000"
서울특별시 강남구 개포동,12,삼익대청아파트,60,"154,000"
서울특별시 강남구 개포동,12,삼익대청아파트,60,"144,000"
서울특별시 강남구 개포동,12,삼익대청아파트,60,"149,000"
서울특별시 강남구 개포동,1164-12,새롬(1164-12),73.5,"64,000"
서울특별시 강남구 개포동,12,성원대치2단지아파트,39.53,"101,000"
서울특별시 강남구 개포동,12,성원대치2단지아파트,33.18,"89,000"
서울특별시 강남구 개포동,12,성원대치2단지아파트,33.18,"95,000"
서울특별시 강남구 개포동,12,성원대치2단지아파트,33.18,"89,800"
서울특별시 강남구 개포동,12,성원대치2단지아파트,33.18,"87,500"
서울특별시 강남구 개포동,12,성원대치2단지아파트,39.53,"100,000"
서울특별시 강남구 개포동,12,성원대치2단지아파트,39.53,"110,000"
서울특별시 강남구 개포동,12,성원대치2단지아파트,49.86,"130,000"
서울특별시 강남구 개포동,12,성원대치2단지아파트,49.86,"133,000"
서울특별시 강남구 개포동,12,성원대치2단지아파트,49.86,"135,000"
서울특별시 강남구 개포동,12,성원대치2단지아파트,49.86,"127,000"
서울특별시 강남구 개포동,12,성원대치2단지아파트,39.53,"118,000"
서울특별시 강남구 개포동,12,성원대치2단지아파트,39.53,"121,000"
서울특별시 강남구 개포동,12,성원대치2단지아파트,33.18,"99,000"
서울특별시 강남구 개포동,12,성원대치2단지아파트,33.18,"100,000"
서울특별시 강남구 개포동,12,성원대치2단지아파트,33.18,"100,000"
서울특별시 강남구 개포동,12,성원대치2단지아파트,33.18,"102,400"
서울특별시 강남구 개포동,12,성원대치2단지아파트,39.53,"115,000"
서울특별시 강남구 개포동,12,성원대치2단지아파트,39.53,"115,000"
서울특별시 강남구 개포동,12,성원대치2단지아파트,39.53,"112,000"
서울특별시 강남구 개포동,12,성원대치2단지아파트,49.86,"136,000"
서울특별시 강남구 개포동,12,성원대치2단지아파트,33.18,"98,500"
서울특별시 강남구 개포동,12,성원대치2단지아파트,49.86,"134,000"
서울특별시 강남구 개포동,12,성원대치2단지아파트,49.86,"133,000"
서울특별시 강남구 개포동,12,성원대치2단지아파트,33.18,"91,000"
서울특별시 강남구 개포동,12,성원대치2단지아파트,33.18,"99,800"
서울특별시 강남구 개포동,12,성원대치2단지아파트,33.18,"100,000"
서울특별시 강남구 개포동,12,성원대치2단지아파트,49.86,"140,000"
서울특별시 강남구 개포동,12,성원대치2단지아파트,39.53,"120,000"
서울특별시 강남구 개포동,12,성원대치2단지아파트,39.53,"119,000"
서울특별시 강남구 개포동,12,성원대치2단지아파트,39.53,"120,000"
서울특별시 강남구 개포동,12,성원대치2단지아파트,49.86,"136,000"
서울특별시 강남구 개포동,179,우성8,78.93,"91,000"
서울특별시 강남구 개포동,179,우성8,79.61,"181,000"
서울특별시 강남구 개포동,179,우성8,78.93,"188,000"
서울특별시 강남구 개포동,179,우성8,79.61,"184,500"
서울특별시 강남구 개포동,1260-11,우찬현대(1260-11),100.5,"77,500"
서울특별시 강남구 개포동,653,현대1차101동~106동,128.62,"220,000"
서울특별시 강남구 개포동,653,현대1차101동~106동,95.4,"190,000"
서울특별시 강남구 개포동,653,현대1차101동~106동,177.19,"275,000"
서울특별시 강남구 개포동,653,현대1차101동~106동,177.19,"272,000"
서울특별시 강남구 개포동,653,현대1차101동~106동,177.19,"271,000"
서울특별시 강남구 개포동,653,현대1차101동~106동,177.19,"285,000"
서울특별시 강남구 개포동,653,현대1차101동~106동,128.62,"250,000"
서울특별시 강남구 개포동,654,현대2,131.83,"253,500"
서울특별시 강남구 개포동,654,현대2,165.08,"274,000"
서울특별시 강남구 개포동,654,현대2,131.83,"252,000"
서울특별시 강남구 개포동,654,현대2,165.08,"298,000"
서울특별시 강남구 개포동,654,현대2,165.08,"310,000"
서울특별시 강남구 논현동,195-1,e-편한세상,129.1841,"140,000"
서울특별시 강남구 논현동,195-1,e-편한세상,129.1841,"145,000"
서울특별시 강남구 논현동,196,거평프리젠,39.035,"38,000"
서울특별시 강남구 논현동,196,거평프리젠,39.035,"42,000"
서울특별시 강남구 논현동,196,거평프리젠,39.035,"40,500"
서울특별시 강남구 논현동,274,경남논현,84.89,"130,000"
서울특별시 강남구 논현동,212-13,논현동월드메르디앙,115.9483,"139,000"
서울특별시 강남구 논현동,108,논현웰스톤,81.98,"111,300"
서울특별시 강남구 논현동,105-3,논현한가람빌라트,84.95,"119,000"
서울특별시 강남구 논현동,212-20,더그레이스,98.81,"85,000"
서울특별시 강남구 논현동,275,동부센트레빌,84.9875,"148,200"
서울특별시 강남구 논현동,275,동부센트레빌,84.9875,"156,000"
서울특별시 강남구 논현동,275,동부센트레빌,114.498,"187,000"
서울특별시 강남구 논현동,275,동부센트레빌,84.9875,"158,000"
서울특별시 강남구 논현동,245,동양파라곤,157.41,"270,000"
서울특별시 강남구 논현동,105,동현아파트 1~6,84.92,"168,000"
서울특별시 강남구 논현동,105,동현아파트 1~6,119.67,"186,000"
서울특별시 강남구 논현동,105,동현아파트 1~6,84.92,"168,500"
서울특별시 강남구 논현동,105,동현아파트 1~6,84.92,"172,000"
서울특별시 강남구 논현동,105,동현아파트 1~6,84.92,"177,000"
서울특별시 강남구 논현동,105,동현아파트 1~6,84.92,"172,000"
서울특별시 강남구 논현동,105,동현아파트 1~6,84.92,"171,000"
서울특별시 강남구 논현동,252-1,두산위브1단지,84.993,"164,000"
서울특별시 강남구 논현동,252-1,두산위브1단지,84.993,"159,500"
서울특별시 강남구 논현동,252-1,두산위브1단지,84.993,"154,500"
서울특별시 강남구 논현동,252-1,두산위브1단지,84.993,"163,000"
서울특별시 강남구 논현동,114-23,로체샤르캐슬,105.99,"105,500"
서울특별시 강남구 논현동,114-23,로체샤르캐슬,105.99,"109,000"
서울특별시 강남구 논현동,58-2,마일스디오빌,36.29,"38,900"
서울특별시 강남구 논현동,58-2,마일스디오빌,36.29,"38,400"
서울특별시 강남구 논현동,58-2,마일스디오빌,36.29,"39,500"
서울특별시 강남구 논현동,58-2,마일스디오빌,36.29,"39,000"
서울특별시 강남구 논현동,58-2,마일스디오빌,36.29,"35,000"
서울특별시 강남구 논현동,58-2,마일스디오빌,36.29,"40,000"
서울특별시 강남구 논현동,43-3,브라운스톤,244.2,"215,000"
서울특별시 강남구 논현동,122-25,세호시티라이프,39.6,"31,700"
서울특별시 강남구 논현동,122-25,세호시티라이프,44.29,"33,500"
서울특별시 강남구 논현동,22,신동아(22),35.73,"85,000"
서울특별시 강남구 논현동,22,신동아(22),35.73,"79,999"
서울특별시 강남구 논현동,22,신동아(22),35.73,"84,500"
서울특별시 강남구 논현동,22,신동아(22),35.73,"79,000"
서울특별시 강남구 논현동,22,신동아(22),35.73,"81,500"
서울특별시 강남구 논현동,22,신동아(22),84.52,"149,500"
서울특별시 강남구 논현동,22,신동아(22),35.73,"81,000"
서울특별시 강남구 논현동,22,신동아(22),35.73,"84,000"
서울특별시 강남구 논현동,22,신동아(22),84.52,"146,000"
서울특별시 강남구 논현동,22,신동아(22),35.73,"86,800"
서울특별시 강남구 논현동,22,신동아(22),35.73,"87,000"
서울특별시 강남구 논현동,22,신동아(22),84.52,"147,000"
서울특별시 강남구 논현동,22,신동아(22),35.73,"84,000"
서울특별시 강남구 논현동,22,신동아(22),114.34,"175,000"
서울특별시 강남구 논현동,22,신동아(22),35.73,"88,000"
서울특별시 강남구 논현동,22,신동아(22),35.73,"85,000"
서울특별시 강남구 논현동,103,쌍용,84.87,"119,500"
서울특별시 강남구 논현동,103,쌍용,84.87,"121,000"
서울특별시 강남구 논현동,103,쌍용,84.87,"115,000"
서울특별시 강남구 논현동,103,쌍용,59.91,"96,000"
서울특별시 강남구 논현동,276-1,아크로힐스논현,113.231,"238,000"
서울특별시 강남구 논현동,107-44,우민,74.758,"96,800"
서울특별시 강남구 논현동,107-44,우민,74.758,"95,000"
서울특별시 강남구 논현동,107-44,우민,74.758,"87,000"
서울특별시 강남구 논현동,108-2,제이빌,80.31,"95,000"
서울특별시 강남구 논현동,62-3,"청학아파트 에이동,비동,씨동",85.12,"115,000"
서울특별시 강남구 논현동,271-6,테크노빌라트,80.21,"90,000"
서울특별시 강남구 논현동,221-7,한양수자인어반게이트,16.2,"21,800"
서울특별시 강남구 논현동,105-4,한진로즈힐,84.94,"130,000"
서울특별시 강남구 논현동,105-4,한진로즈힐,84.94,"131,000"
서울특별시 강남구 논현동,105-4,한진로즈힐,103.96,"149,000"
서울특별시 강남구 논현동,105-4,한진로즈힐,103.96,"155,000"
서울특별시 강남구 논현동,194-23,한화꿈에그린2차,83.7,"117,000"
서울특별시 강남구 대치동,503,개포우성1,127.61,"322,000"
서울특별시 강남구 대치동,503,개포우성1,84.81,"258,000"
서울특별시 강남구 대치동,503,개포우성1,84.81,"254,000"
서울특별시 강남구 대치동,503,개포우성1,127.61,"334,000"
서울특별시 강남구 대치동,503,개포우성1,127.61,"340,000"
서울특별시 강남구 대치동,500,개포우성2,127.78,"335,000"
서울특별시 강남구 대치동,500,개포우성2,159.6,"379,000"
서울특별시 강남구 대치동,500,개포우성2,127.78,"325,000"
서울특별시 강남구 대치동,500,개포우성2,127.78,"350,000"
서울특별시 강남구 대치동,500,개포우성2,127.78,"357,000"
서울특별시 강남구 대치동,891-26,대우아이빌멤버스(891-26),35.796,"36,500"
서울특별시 강남구 대치동,891-26,대우아이빌멤버스(891-26),35.236,"36,700"
서울특별시 강남구 대치동,891-26,대우아이빌멤버스(891-26),25.513,"25,000"
서울특별시 강남구 대치동,891-23,대우아이빌명문가(891-23),33.06,"32,500"
서울특별시 강남구 대치동,891-23,대우아이빌명문가(891-23),33.06,"30,300"
서울특별시 강남구 대치동,891-23,대우아이빌명문가(891-23),34.2,"25,500"
서울특별시 강남구 대치동,891-23,대우아이빌명문가(891-23),46.23,"44,000"
서울특별시 강남구 대치동,891-23,대우아이빌명문가(891-23),33.06,"33,000"
서울특별시 강남구 대치동,891-23,대우아이빌명문가(891-23),33.06,"32,800"
서울특별시 강남구 대치동,1029,대치 SK VIEW,84.3865,"270,000"
서울특별시 강남구 대치동,1029,대치 SK VIEW,93.4823,"293,000"
서울특별시 강남구 대치동,1014-3,대치삼성,108.52,"240,000"
서울특별시 강남구 대치동,1014-3,대치삼성,97.35,"239,000"
서울특별시 강남구 대치동,1014-3,대치삼성,97.35,"205,700"
서울특별시 강남구 대치동,1014-3,대치삼성,97.35,"230,000"
서울특별시 강남구 대치동,1014-3,대치삼성,59.88,"170,000"
서울특별시 강남구 대치동,1014-3,대치삼성,108.52,"244,000"
서울특별시 강남구 대치동,1014-3,대치삼성,109.04,"255,000"
서울특별시 강남구 대치동,888,대치아이파크,84.98,"233,000"
서울특별시 강남구 대치동,888,대치아이파크,119.58,"301,000"
서울특별시 강남구 대치동,888,대치아이파크,59.96,"187,000"
서울특별시 강남구 대치동,888,대치아이파크,119.58,"320,000"
서울특별시 강남구 대치동,888,대치아이파크,84.95,"230,000"
서울특별시 강남구 대치동,888,대치아이파크,59.96,"195,000"
서울특별시 강남구 대치동,888,대치아이파크,84.93,"255,000"
서울특별시 강남구 대치동,888,대치아이파크,84.93,"242,000"
서울특별시 강남구 대치동,888,대치아이파크,119.58,"305,000"
서울특별시 강남구 대치동,888,대치아이파크,119.58,"313,000"
서울특별시 강남구 대치동,63,"대치우성아파트1동, 2동, 3동, 5동, 6동, 7동",115.59,"235,000"
서울특별시 강남구 대치동,63,"대치우성아파트1동, 2동, 3동, 5동, 6동, 7동",115.59,"231,500"
서울특별시 강남구 대치동,63,"대치우성아파트1동, 2동, 3동, 5동, 6동, 7동",115.59,"238,000"
서울특별시 강남구 대치동,907-2,대치한신휴플러스,84.99,"160,000"
서울특별시 강남구 대치동,974,대치현대,59.82,"149,000"
서울특별시 강남구 대치동,974,대치현대,85,"205,000"
서울특별시 강남구 대치동,974,대치현대,101.6,"229,000"
서울특별시 강남구 대치동,974,대치현대,59.82,"150,500"
서울특별시 강남구 대치동,974,대치현대,85,"189,300"
서울특별시 강남구 대치동,974,대치현대,85,"200,000"
서울특별시 강남구 대치동,974,대치현대,85,"185,000"
서울특별시 강남구 대치동,988-4,대치효성,59.84,"131,000"
서울특별시 강남구 대치동,988-4,대치효성,59.84,"140,000"
서울특별시 강남구 대치동,988-4,대치효성,84.91,"165,000"
서울특별시 강남구 대치동,670,동부센트레빌,145.83,"360,000"
서울특별시 강남구 대치동,670,동부센트레빌,145.83,"350,000"
서울특별시 강남구 대치동,670,동부센트레빌,121.74,"340,000"
서울특별시 강남구 대치동,670,동부센트레빌,121.74,"340,000"
서울특별시 강남구 대치동,670,동부센트레빌,121.74,"340,000"
서울특별시 강남구 대치동,670,동부센트레빌,121.74,"350,000"
서울특별시 강남구 대치동,670,동부센트레빌,145.83,"360,000"
서울특별시 강남구 대치동,670,동부센트레빌,121.74,"340,000"
