시군구,번지,단지명,전용면적,거래금액
서울특별시 강남구 역삼동,826-37,쌍용플레티넘밸류,84.96,"114,500"
서울특별시 강남구 역삼동,826-37,쌍용플레티넘밸류,116.67,"129,000"
서울특별시 강남구 역삼동,826-37,쌍용플레티넘밸류,84.96,"118,500"
서울특별시 강남구 역삼동,826-37,쌍용플레티넘밸류,116.67,"137,000"
서울특별시 강남구 역삼동,826-37,쌍용플레티넘밸류,110.57,"130,000"
서울특별시 강남구 역삼동,826-37,쌍용플레티넘밸류,116.67,"142,000"
서울특별시 강남구 역삼동,826-37,쌍용플레티넘밸류,84.9,"125,000"
서울특별시 강남구 역삼동,831-45,에스케이허브젠,71.91,"93,000"
서울특별시 강남구 역삼동,713-11,역삼 I'PARK,28.246,"79,000"
서울특별시 강남구 역삼동,713-11,역삼 I'PARK,131.38,"250,000"
서울특별시 강남구 역삼동,713-11,역삼 I'PARK,28.246,"78,000"
서울특별시 강남구 역삼동,713-11,역삼 I'PARK,28.246,"79,700"
서울특별시 강남구 역삼동,713-11,역삼 I'PARK,28.246,"79,700"
서울특별시 강남구 역삼동,713-11,역삼 I'PARK,28.246,"80,000"
서울특별시 강남구 역삼동,713-11,역삼 I'PARK,28.246,"81,000"
서울특별시 강남구 역삼동,713-11,역삼 I'PARK,116.285,"260,000"
서울특별시 강남구 역삼동,713-11,역삼 I'PARK,28.246,"81,000"
서울특별시 강남구 역삼동,713-11,역삼 I'PARK,130.156,"309,000"
서울특별시 강남구 역삼동,713-11,역삼 I'PARK,116.285,"264,000"
서울특별시 강남구 역삼동,713-11,역삼 I'PARK,116.285,"269,000"
서울특별시 강남구 역삼동,713-11,역삼 I'PARK,28.246,"83,000"
서울특별시 강남구 역삼동,713-11,역삼 I'PARK,28.246,"82,500"
서울특별시 강남구 역삼동,713-11,역삼 I'PARK,28.246,"82,000"
서울특별시 강남구 역삼동,765-32,역삼2차아이파크,84.891,"196,000"
서울특별시 강남구 역삼동,765-32,역삼2차아이파크,84.587,"200,000"
서울특별시 강남구 역삼동,826-29,역삼동우정에쉐르1,71.78,"72,000"
서울특별시 강남구 역삼동,826-29,역삼동우정에쉐르1,71.78,"74,000"
서울특별시 강남구 역삼동,826-29,역삼동우정에쉐르1,71.78,"80,000"
서울특별시 강남구 역삼동,795-41,역삼동월드메르디앙,103.07,"160,000"
서울특별시 강남구 역삼동,795-41,역삼동월드메르디앙,83.27,"140,000"
서울특별시 강남구 역삼동,607-17,역삼동칼라,60.66,"35,000"
서울특별시 강남구 역삼동,681-26,역삼동하나빌,28.44,"30,000"
서울특별시 강남구 역삼동,832-5,역삼디오슈페리움,46.9,"60,000"
서울특별시 강남구 역삼동,757,역삼래미안,59.53,"155,000"
서울특별시 강남구 역삼동,757,역삼래미안,80.87,"196,500"
서울특별시 강남구 역삼동,757,역삼래미안,59.73,"171,000"
서울특별시 강남구 역삼동,757,역삼래미안,59.4,"167,000"
서울특별시 강남구 역삼동,757,역삼래미안,59.4,"170,000"
서울특별시 강남구 역삼동,757,역삼래미안,59.4,"170,000"
서울특별시 강남구 역삼동,757,역삼래미안,59.4,"172,000"
서울특별시 강남구 역삼동,757,역삼래미안,59.4,"170,000"
서울특별시 강남구 역삼동,757,역삼래미안,59.4,"169,000"
서울특별시 강남구 역삼동,757,역삼래미안,80.87,"221,000"
서울특별시 강남구 역삼동,757,역삼래미안,80.87,"190,000"
서울특별시 강남구 역삼동,835-12,역삼르비앙1,152.58,"120,000"
서울특별시 강남구 역삼동,656-30,역삼엔스위트1,107.3,"92,500"
서울특별시 강남구 역삼동,711-3,역삼자이,114.019,"260,000"
서울특별시 강남구 역삼동,711-3,역삼자이,84.993,"230,000"
서울특별시 강남구 역삼동,711-3,역삼자이,84.993,"228,000"
서울특별시 강남구 역삼동,711-3,역삼자이,59.9977,"180,000"
서울특별시 강남구 역삼동,711-3,역삼자이,114.5958,"260,000"
서울특별시 강남구 역삼동,711-3,역삼자이,59.9977,"190,000"
서울특별시 강남구 역삼동,711-3,역삼자이,114.019,"295,000"
서울특별시 강남구 역삼동,711-3,역삼자이,59.9977,"188,000"
서울특별시 강남구 역삼동,711-3,역삼자이,114.019,"270,000"
서울특별시 강남구 역삼동,711-3,역삼자이,114.019,"285,000"
서울특별시 강남구 역삼동,754-1,역삼푸르지오,59.8848,"162,500"
서울특별시 강남구 역삼동,754-1,역삼푸르지오,59.8848,"170,000"
서울특별시 강남구 역삼동,754-1,역삼푸르지오,59.8848,"170,000"
서울특별시 강남구 역삼동,754-1,역삼푸르지오,84.9097,"229,000"
서울특별시 강남구 역삼동,754-1,역삼푸르지오,84.9097,"225,000"
서울특별시 강남구 역삼동,728-52,예지향,84.78,"93,500"
서울특별시 강남구 역삼동,727-9,요진와이시티미니,12.94,"18,000"
서울특별시 강남구 역삼동,727-9,요진와이시티미니,12.1,"17,000"
서울특별시 강남구 역삼동,727-9,요진와이시티미니,12.1,"21,000"
서울특별시 강남구 역삼동,706-11,우림루미아트1,23.9,"20,000"
서울특별시 강남구 역삼동,706-10,우림루미아트2,24,"22,800"
서울특별시 강남구 역삼동,706-10,우림루미아트2,23.9,"20,300"
서울특별시 강남구 역삼동,706-10,우림루미아트2,23.66,"19,500"
서울특별시 강남구 역삼동,706-10,우림루미아트2,24,"20,300"
서울특별시 강남구 역삼동,797-12,우성빌라트,129.72,"90,000"
서울특별시 강남구 역삼동,735-15,이스턴오피스텔,15.25,"19,500"
서울특별시 강남구 역삼동,735-15,이스턴오피스텔,14.78,"19,500"
서울특별시 강남구 역삼동,747-1,조이너스,84.28,"90,000"
서울특별시 강남구 역삼동,709-5,테헤란아이파크,70.8391,"210,000"
서울특별시 강남구 역삼동,709-5,테헤란아이파크,92.6232,"247,000"
서울특별시 강남구 역삼동,709-5,테헤란아이파크,70.8333,"219,000"
서울특별시 강남구 역삼동,709-5,테헤란아이파크,92.6232,"249,000"
서울특별시 강남구 역삼동,709-5,테헤란아이파크,92.6232,"233,000"
서울특별시 강남구 역삼동,709-5,테헤란아이파크,70.8391,"230,000"
서울특별시 강남구 역삼동,709-5,테헤란아이파크,70.8333,"227,000"
서울특별시 강남구 역삼동,709-5,테헤란아이파크,92.6232,"260,000"
서울특별시 강남구 역삼동,766-8,트레벨,33.48,"40,000"
서울특별시 강남구 역삼동,766-8,트레벨,33.48,"57,000"
서울특별시 강남구 역삼동,635-5,풍림 지오빌,42.8,"52,700"
서울특별시 강남구 역삼동,723-16,프리빌리지,31.42,"56,700"
서울특별시 강남구 역삼동,836,한스빌(836),39.89,"36,000"
서울특별시 강남구 역삼동,836,한스빌(836),39.89,"39,000"
서울특별시 강남구 역삼동,836,한스빌(836),39.89,"40,000"
서울특별시 강남구 역삼동,836,한스빌(836),39.89,"39,700"
서울특별시 강남구 역삼동,706-20,한화진넥스빌,39.2,"35,000"
서울특별시 강남구 역삼동,706-20,한화진넥스빌,43.58,"40,000"
서울특별시 강남구 역삼동,706-20,한화진넥스빌,39.2,"34,700"
서울특별시 강남구 역삼동,710,현대까르띠에710,171.944,"250,000"
서울특별시 강남구 역삼동,710,현대까르띠에710,149.7,"260,000"
서울특별시 강남구 역삼동,710,현대까르띠에710,149.7,"254,000"
서울특별시 강남구 역삼동,775-15,현대하이츠,111.96,"91,000"
서울특별시 강남구 역삼동,606-18,현대휴먼터치빌,25.92,"24,000"
서울특별시 강남구 역삼동,606-18,현대휴먼터치빌,35.88,"29,000"
서울특별시 강남구 일원동,735,가람,75.16,"170,500"
서울특별시 강남구 일원동,735,가람,75.16,"172,500"
서울특별시 강남구 일원동,735,가람,75.16,"172,000"
서울특별시 강남구 일원동,615-1,개포한신,107.6,"197,500"
서울특별시 강남구 일원동,615-1,개포한신,107.6,"202,000"
서울특별시 강남구 일원동,741,래미안 개포 루체하임,59.99,"173,000"
서울특별시 강남구 일원동,741,래미안 개포 루체하임,121.71,"283,000"
서울특별시 강남구 일원동,741,래미안 개포 루체하임,84.97,"239,000"
서울특별시 강남구 일원동,741,래미안 개포 루체하임,84.97,"240,000"
서울특별시 강남구 일원동,741,래미안 개포 루체하임,101.97,"245,000"
서울특별시 강남구 일원동,741,래미안 개포 루체하임,71.68,"200,000"
서울특별시 강남구 일원동,741,래미안 개포 루체하임,84.99,"230,000"
서울특별시 강남구 일원동,741,래미안 개포 루체하임,84.97,"234,000"
서울특별시 강남구 일원동,741,래미안 개포 루체하임,84.97,"248,500"
서울특별시 강남구 일원동,741,래미안 개포 루체하임,151.09,"357,000"
서울특별시 강남구 일원동,741,래미안 개포 루체하임,84.99,"250,000"
서울특별시 강남구 일원동,741,래미안 개포 루체하임,71.68,"190,000"
서울특별시 강남구 일원동,716,목련타운,134.71,"220,000"
서울특별시 강남구 일원동,716,목련타운,99.79,"186,000"
서울특별시 강남구 일원동,734,상록수,74.54,"163,500"
서울특별시 강남구 일원동,734,상록수,84.95,"175,000"
서울특별시 강남구 일원동,734,상록수,74.54,"168,000"
서울특별시 강남구 일원동,734,상록수,74.54,"166,000"
서울특별시 강남구 일원동,734,상록수,74.54,"175,000"
서울특별시 강남구 일원동,718,샘터마을,101.97,"172,000"
서울특별시 강남구 일원동,718,샘터마을,101.97,"191,000"
서울특별시 강남구 일원동,718,샘터마을,101.97,"185,000"
서울특별시 강남구 일원동,711,수서,39.98,"85,000"
서울특별시 강남구 일원동,711,수서,49.68,"101,500"
서울특별시 강남구 일원동,711,수서,59.94,"110,000"
서울특별시 강남구 일원동,711,수서,39.98,"85,000"
서울특별시 강남구 일원동,711,수서,59.96,"110,000"
서울특별시 강남구 일원동,711,수서,59.94,"125,000"
서울특별시 강남구 일원동,711,수서,39.98,"85,300"
서울특별시 강남구 일원동,711,수서,49.68,"108,000"
서울특별시 강남구 일원동,711,수서,39.98,"84,800"
서울특별시 강남구 일원동,711,수서,39.98,"85,000"
서울특별시 강남구 일원동,711,수서,39.98,"87,000"
서울특별시 강남구 일원동,711,수서,51.76,"105,000"
서울특별시 강남구 일원동,711,수서,59.94,"125,000"
서울특별시 강남구 일원동,711,수서,59.94,"127,500"
서울특별시 강남구 일원동,711,수서,39.98,"83,000"
서울특별시 강남구 일원동,711,수서,52.29,"112,000"
서울특별시 강남구 일원동,711,수서,39.98,"88,000"
서울특별시 강남구 일원동,615,우성7,83.69,"179,000"
서울특별시 강남구 일원동,615,우성7,68.39,"160,000"
서울특별시 강남구 일원동,615,우성7,83.69,"183,000"
서울특별시 강남구 일원동,615,우성7,83.69,"185,000"
서울특별시 강남구 일원동,615,우성7,68.39,"160,000"
서울특별시 강남구 일원동,615,우성7,84.06,"185,000"
서울특별시 강남구 일원동,615,우성7,83.69,"190,000"
서울특별시 강남구 일원동,615,우성7,68.4,"175,000"
서울특별시 강남구 일원동,615,우성7,84.06,"200,000"
서울특별시 강남구 일원동,719,푸른마을 아파트 101동~111동,59.76,"116,000"
서울특별시 강남구 일원동,719,푸른마을 아파트 101동~111동,59.76,"117,000"
서울특별시 강남구 일원동,719,푸른마을 아파트 101동~111동,84.93,"153,000"
서울특별시 강남구 일원동,719,푸른마을 아파트 101동~111동,84.93,"155,000"
서울특별시 강남구 일원동,719,푸른마을 아파트 101동~111동,84.93,"160,000"
서울특별시 강남구 일원동,719,푸른마을 아파트 101동~111동,84.93,"159,500"
서울특별시 강남구 일원동,719,푸른마을 아파트 101동~111동,59.76,"132,000"
서울특별시 강남구 일원동,719,푸른마을 아파트 101동~111동,59.76,"130,000"
서울특별시 강남구 일원동,719,푸른마을 아파트 101동~111동,59.76,"130,000"
서울특별시 강남구 일원동,719,푸른마을 아파트 101동~111동,84.93,"165,000"
서울특별시 강남구 일원동,719,푸른마을 아파트 101동~111동,59.76,"135,000"
서울특별시 강남구 일원동,719,푸른마을 아파트 101동~111동,59.76,"129,500"
서울특별시 강남구 일원동,719,푸른마을 아파트 101동~111동,84.93,"157,000"
서울특별시 강남구 일원동,731,한솔마을,84.73,"165,000"
서울특별시 강남구 일원동,731,한솔마을,84.73,"161,000"
서울특별시 강남구 일원동,731,한솔마을,84.73,"164,500"
서울특별시 강남구 일원동,731,한솔마을,84.73,"175,000"
서울특별시 강남구 일원동,731,한솔마을,84.73,"170,000"
서울특별시 강남구 일원동,731,한솔마을,84.73,"175,000"
서울특별시 강남구 일원동,731,한솔마을,84.73,"168,500"
서울특별시 강남구 일원동,731,한솔마을,84.73,"187,000"
서울특별시 강남구 일원동,731,한솔마을,63.76,"151,000"
서울특별시 강남구 일원동,731,한솔마을,84.73,"181,000"
서울특별시 강남구 일원동,614,현대4,84.98,"160,000"
서울특별시 강남구 일원동,614,현대4,84.98,"160,000"
서울특별시 강남구 자곡동,BL-4,강남한양수자인(4단지),84.89,"144,500"
서울특별시 강남구 자곡동,BL-4,강남한양수자인(4단지),101.51,"155,000"
서울특별시 강남구 자곡동,BL-4,강남한양수자인(4단지),84.89,"142,000"
서울특별시 강남구 자곡동,BL-4,강남한양수자인(4단지),84.89,"144,500"
서울특별시 강남구 자곡동,BL-4,강남한양수자인(4단지),59.93,"124,800"
서울특별시 강남구 자곡동,BL-4,강남한양수자인(4단지),84.99,"149,500"
서울특별시 강남구 자곡동,BL-4,강남한양수자인(4단지),59.99,"123,500"
서울특별시 강남구 자곡동,BL-4,강남한양수자인(4단지),84.89,"159,800"
서울특별시 강남구 자곡동,BL-4,강남한양수자인(4단지),114.46,"177,000"
서울특별시 강남구 자곡동,BL-4,강남한양수자인(4단지),84.99,"155,000"
서울특별시 강남구 자곡동,BL-4,강남한양수자인(4단지),59.93,"130,000"
서울특별시 강남구 자곡동,BL-4,강남한양수자인(4단지),84.99,"154,000"
서울특별시 강남구 자곡동,BL-4,강남한양수자인(4단지),114.46,"161,500"
서울특별시 강남구 자곡동,611,래미안강남힐즈,91.96,"146,500"
서울특별시 강남구 자곡동,611,래미안강남힐즈,91.96,"153,000"
서울특별시 강남구 자곡동,611,래미안강남힐즈,91.96,"143,800"
서울특별시 강남구 자곡동,611,래미안강남힐즈,91.96,"152,500"
서울특별시 강남구 자곡동,611,래미안강남힐즈,91.95,"149,500"
서울특별시 강남구 자곡동,611,래미안강남힐즈,91.96,"155,000"
서울특별시 강남구 자곡동,611,래미안강남힐즈,91.96,"148,000"
서울특별시 강남구 자곡동,611,래미안강남힐즈,101.94,"158,000"
서울특별시 강남구 자곡동,611,래미안강남힐즈,101.95,"168,000"
서울특별시 강남구 자곡동,611,래미안강남힐즈,101.95,"173,000"
서울특별시 강남구 자곡동,611,래미안강남힐즈,91.96,"155,000"
서울특별시 강남구 자곡동,611,래미안강남힐즈,101.94,"168,000"
서울특별시 강남구 자곡동,611,래미안강남힐즈,101.54,"180,000"
서울특별시 강남구 자곡동,611,래미안강남힐즈,101.94,"178,000"
서울특별시 강남구 자곡동,611,래미안강남힐즈,101.94,"169,500"
서울특별시 강남구 자곡동,611,래미안강남힐즈,91.95,"150,000"
서울특별시 강남구 자곡동,611,래미안강남힐즈,101.95,"180,000"
서울특별시 강남구 자곡동,611,래미안강남힐즈,91.96,"150,000"
서울특별시 강남구 자곡동,611,래미안강남힐즈,101.94,"175,000"
서울특별시 강남구 자곡동,611,래미안강남힐즈,101.94,"170,000"
서울특별시 강남구 자곡동,611,래미안강남힐즈,91.95,"158,000"
서울특별시 강남구 자곡동,611,래미안강남힐즈,101.94,"182,000"
서울특별시 강남구 자곡동,611,래미안강남힐즈,101.94,"165,000"
서울특별시 강남구 자곡동,611,래미안강남힐즈,101.95,"180,000"
서울특별시 강남구 자곡동,611,래미안강남힐즈,101.94,"180,000"
서울특별시 강남구 자곡동,,래미안포레,84.99,"131,700"
서울특별시 강남구 자곡동,,래미안포레,84.99,"163,800"
서울특별시 강남구 자곡동,602,엘에이치강남아이파크,84.92,"148,000"
서울특별시 강남구 자곡동,602,엘에이치강남아이파크,74.97,"87,050"
서울특별시 강남구 자곡동,602,엘에이치강남아이파크,74.97,"113,700"
서울특별시 강남구 자곡동,602,엘에이치강남아이파크,84.92,"146,350"
서울특별시 강남구 자곡동,602,엘에이치강남아이파크,74.97,"88,150"
서울특별시 강남구 자곡동,602,엘에이치강남아이파크,74.97,"87,750"
서울특별시 강남구 자곡동,602,엘에이치강남아이파크,74.97,"82,950"
서울특별시 강남구 자곡동,602,엘에이치강남아이파크,84.92,"167,000"
서울특별시 강남구 자곡동,602,엘에이치강남아이파크,84.92,"96,250"
서울특별시 강남구 자곡동,602,엘에이치강남아이파크,59.96,"74,400"
서울특별시 강남구 자곡동,602,엘에이치강남아이파크,74.97,"82,300"
서울특별시 강남구 자곡동,602,엘에이치강남아이파크,84.92,"96,450"
서울특별시 강남구 자곡동,602,엘에이치강남아이파크,84.92,"98,850"
서울특별시 강남구 자곡동,602,엘에이치강남아이파크,74.97,"83,550"
서울특별시 강남구 자곡동,602,엘에이치강남아이파크,84.92,"96,900"
서울특별시 강남구 자곡동,602,엘에이치강남아이파크,74.97,"84,050"
서울특별시 강남구 자곡동,602,엘에이치강남아이파크,59.96,"125,000"
서울특별시 강남구 자곡동,602,엘에이치강남아이파크,84.92,"97,150"
서울특별시 강남구 청담동,117-6,대우로얄카운티3,244.68,"347,000"
서울특별시 강남구 청담동,76-12,라테라스 청담,39.91,"74,500"
서울특별시 강남구 청담동,76-12,라테라스 청담,35.31,"75,000"
서울특별시 강남구 청담동,76-12,라테라스 청담,18.62,"34,000"
서울특별시 강남구 청담동,76-12,라테라스 청담,18.62,"34,500"
서울특별시 강남구 청담동,76-12,라테라스 청담,18.62,"35,000"
서울특별시 강남구 청담동,134,래미안청담로이뷰,110.2,"243,000"
서울특별시 강남구 청담동,60,삼성청담공원아파트,84.96,"155,000"
서울특별시 강남구 청담동,60,삼성청담공원아파트,59.93,"137,500"
서울특별시 강남구 청담동,60,삼성청담공원아파트,107.22,"177,000"
서울특별시 강남구 청담동,60,삼성청담공원아파트,107.22,"180,000"
서울특별시 강남구 청담동,60,삼성청담공원아파트,107.22,"178,000"
서울특별시 강남구 청담동,60,삼성청담공원아파트,107.22,"184,500"
서울특별시 강남구 청담동,42,삼성청담아파트,59.99,"148,000"
서울특별시 강남구 청담동,10,삼환,84.97,"158,000"
서울특별시 강남구 청담동,10,삼환,84.91,"165,000"
서울특별시 강남구 청담동,106-1,상지리츠빌6,168.67,"220,000"
서울특별시 강남구 청담동,134-16,신동아,84.94,"190,000"
서울특별시 강남구 청담동,102-6,연세빌라(102-6),125.64,"199,000"
서울특별시 강남구 청담동,11-25,우성,74.72,"109,000"
서울특별시 강남구 청담동,94,이니그마빌,244.91,"360,000"
서울특별시 강남구 청담동,15,이편한세상,98.05,"184,000"
서울특별시 강남구 청담동,65,진흥아파트,109.31,"210,000"
서울특별시 강남구 청담동,108,청강(건영),84.595,"180,000"
서울특별시 강남구 청담동,108,청강(건영),84.595,"180,000"
서울특별시 강남구 청담동,122-35,청담 신원아침도시마인,27.7131,"35,000"
서울특별시 강남구 청담동,14,청담2차e-편한세상,112.5,"185,000"
서울특별시 강남구 청담동,14,청담2차e-편한세상,102.26,"173,000"
서울특별시 강남구 청담동,28-20,청담4차이편한세상,84.57,"183,000"
서울특별시 강남구 청담동,15-21,청담e-편한세상(현진),84.79,"150,000"
서울특별시 강남구 청담동,30-33,청담대림e-편한세상,81.84,"157,500"
서울특별시 강남구 청담동,30-33,청담대림e-편한세상,81.84,"158,000"
서울특별시 강남구 청담동,30-33,청담대림e-편한세상,81.84,"170,000"
서울특별시 강남구 청담동,30-33,청담대림e-편한세상,113.57,"190,000"
서울특별시 강남구 청담동,33,청담동삼성1차아파트101동,84.57,"163,800"
서울특별시 강남구 청담동,33,청담동삼성1차아파트101동,59.4,"134,000"
서울특별시 강남구 청담동,67-1,청담린든그로브,84.9979,"217,000"
서울특별시 강남구 청담동,110-13,청담멤버스카운티10차,147.91,"180,000"
서울특별시 강남구 청담동,134-15,청담삼익아파트,105.58,"287,500"
서울특별시 강남구 청담동,34-13,청담스위트,13.425,"23,000"
서울특별시 강남구 청담동,34-13,청담스위트,13.425,"25,000"
서울특별시 강남구 청담동,34-13,청담스위트,12.449,"23,000"
서울특별시 강남구 청담동,34-13,청담스위트,13.425,"24,000"
서울특별시 강남구 청담동,130,청담아이파크,110.18,"230,000"
서울특별시 강남구 청담동,134-38,청담자이,49.639,"172,000"
서울특별시 강남구 청담동,134-38,청담자이,89.115,"315,000"
서울특별시 강남구 청담동,134-38,청담자이,82.365,"260,000"
서울특별시 강남구 청담동,134-38,청담자이,82.365,"246,000"
서울특별시 강남구 청담동,134-38,청담자이,49.619,"176,000"
서울특별시 강남구 청담동,134-38,청담자이,49.618,"180,000"
서울특별시 강남구 청담동,134-38,청담자이,49.619,"174,000"
서울특별시 강남구 청담동,134-38,청담자이,49.618,"180,000"
서울특별시 강남구 청담동,134-38,청담자이,49.593,"175,000"
서울특별시 강남구 청담동,102-1,청담파라곤Ⅱ 1단지,198.81,"328,000"
서울특별시 강남구 청담동,102-1,청담파라곤Ⅱ 1단지,187.8,"245,000"
서울특별시 강남구 청담동,102-1,청담파라곤Ⅱ 1단지,198.81,"342,000"
서울특별시 강남구 청담동,127-31,청담현대3차아파트,85,"180,000"
서울특별시 강남구 청담동,127-31,청담현대3차아파트,59.95,"159,000"
서울특별시 강남구 청담동,35-48,한신오페라하우스 2차,120.22,"175,000"
서울특별시 강남구 청담동,23,현대아파트,84.76,"156,000"
서울특별시 강남구 청담동,23,현대아파트,84.76,"160,000"
서울특별시 강남구 청담동,141-1,흥화빌라,206.85,"260,000"